RefID, ClusterID
A997737, A997737
A997738, A997738
A997739, A997739
A997740, A997740
A997741, A997741
A997742, A990619
A997743, A997743
A997744, A997744
A997745, A997745
A997746, A997746
A997747, A997747
A997748, A997748
A997749, A997749
A997750, A997750
A997751, A997751
A997752, A997752
A997753, A997753
A997754, A997754
A997755, A997755
A997756, A997756
A997757, A995523
A997758, A997758
A997759, A997759
A997760, A997760
A997761, A997761
A997762, A997762
A997763, A997763
A997764, A997764
A997765, A997765
A997766, A992422
A997767, A997767
A997768, A997768
A997769, A989965
A997770, A997770
A997771, A997771
A997772, A997772
A997773, A997773
A997774, A997774
A997775, A997775
A997776, A997776
A997777, A997777
A997778, A997778
A997779, A997779
A997780, A997780
A997781, A997781
A997782, A991374
A997783, A997783
A997784, A989085
A997785, A997785
A997786, A997786
A997787, A997787
A997788, A997788
A997789, A997789
A997790, A997790
A997791, A997791
A997792, A997792
A997793, A997793
A997794, A997794
A997795, A997795
A997796, A997796
A997797, A997797
A997798, A997798
A997799, A989875
A997800, A997800
A997801, A997801
A997802, A997802
A997803, A997803
A997804, A997804
A997805, A991376
A997806, A993552
A997807, A991865
A997808, A997808
A997809, A997809
A997810, A995507
A997811, A997811
A997812, A997812
A997813, A997813
A997814, A997814
A997815, A996323
A997816, A997816
A997817, A997817
A997818, A997818
A997819, A997819
A997820, A997820
A997821, A997821
A997822, A997822
A997823, A997823
A997824, A994148
A997825, A997825
A997826, A997826
A997827, A997479
A997828, A997828
A997829, A997829
A997830, A997830
A997831, A990553
A997832, A997832
A997833, A997833
A997834, A997834
A997835, A997835
A997836, A997836
A997837, A997837
A997838, A997838
A997839, A997839
A997840, A992626
A997841, A997841
A997842, A997842
A997843, A997843
A997844, A997844
A997845, A997845
A997846, A997846
A997847, A997847
A997848, A997848
A997849, A997849
A997850, A991358
A997851, A991299
A997852, A997852
A997853, A997853
A997854, A997854
A997855, A997855
A997856, A990428
A997857, A997857
A997858, A997858
A997859, A997859
A997860, A997783
A997861, A997861
A997862, A997862
A997863, A997863
A997864, A997864
A997865, A997865
A997866, A993666
A997867, A997867
A997868, A991962
A997869, A997869
A997870, A997870
A997871, A997871
A997872, A997872
A997873, A997873
A997874, A997874
A997875, A997875
A997876, A997876
A997877, A997877
A997878, A997878
A997879, A997879
A997880, A989992
A997881, A997881
A997882, A997882
A997883, A997883
A997884, A997884
A997885, A997885
A997886, A997886
A997887, A997887
A997888, A997888
A997889, A997889
A997890, A997890
A997891, A990619
A997892, A997892
A997893, A997893
A997894, A997894
A997895, A997895
A997896, A997896
A997897, A997897
A997898, A994411
A997899, A997899
A997900, A997900
A997901, A997901
A997902, A997902
A997903, A989611
A997904, A997904
A997905, A997905
A997906, A997906
A997907, A997907
A997908, A994516
A997909, A997909
A997910, A997910
A997911, A991741
A997912, A997912
A997913, A997913
A997914, A997914
A997915, A997915
A997916, A997916
A997917, A992011
A997918, A997918
A997919, A997919
A997920, A997920
A997921, A995036
A997922, A997922
A997923, A997923
A997924, A997924
A997925, A997925
A997926, A997926
A997927, A997927
A997928, A997928
A997929, A997929
A997930, A997930
A997931, A997931
A997932, A997932
A997933, A997933
A997934, A997934
A997935, A997935
A997936, A997936
A997937, A997937
A997938, A992547
A997939, A997939
A997940, A996193
A997941, A997941
A997942, A997942
A997943, A997943
A997944, A997944
A997945, A997945
A997946, A997946
A997947, A997947
A997948, A997948
A997949, A989234
A997950, A997950
A997951, A997951
A997952, A997952
A997953, A997953
A997954, A993609
A997955, A997955
A997956, A996705
A997957, A997957
A997958, A992701
A997959, A997959
A997960, A997960
A997961, A997961
A997962, A997962
A997963, A997963
A997964, A989118
A997965, A997965
A997966, A997966
A997967, A997967
A997968, A992055
A997969, A997969
A997970, A997970
A997971, A997971
A997972, A997972
A997973, A997973
A997974, A997974
A997975, A997975
A997976, A997976
A997977, A997977
A997978, A997978
A997979, A997764
A997980, A990522
A997981, A997981
A997982, A997982
A997983, A997983
A997984, A997984
A997985, A996106
A997986, A995584
A997987, A997987
A997988, A992007
A997989, A997989
A997990, A989870
A997991, A997991
A997992, A997992
A997993, A997993
A997994, A997994
A997995, A997726
A997996, A997996
A997997, A997997
A997998, A997998
A997999, A997999
A998000, A993238
A998001, A989912
A998002, A998002
A998003, A998003
A998004, A998004
A998005, A996939
A998006, A998006
A998007, A998007
A998008, A998008
A998009, A998009
A998010, A998010
A998011, A989350
A998012, A998012
A998013, A998013
A998014, A998014
A998015, A998015
A998016, A998016
A998017, A998017
A998018, A998018
A998019, A998019
A998020, A998020
A998021, A998021
A998022, A998022
A998023, A998023
A998024, A998024
A998025, A998025
A998026, A998026
A998027, A998027
A998028, A992495
A998029, A998029
A998030, A998030
A998031, A990809
A998032, A998032
A998033, A998033
A998034, A998034
A998035, A998035
A998036, A998036
A998037, A998037
A998038, A998038
A998039, A998039
A998040, A998040
A998041, A998041
A998042, A998042
A998043, A998043
A998044, A998044
A998045, A998045
A998046, A998046
A998047, A998047
A998048, A998048
A998049, A998049
A998050, A998050
A998051, A998051
A998052, A998052
A998053, A998053
A998054, A998054
A998055, A998055
A998056, A998056
A998057, A998057
A998058, A998058
A998059, A998059
A998060, A998060
A998061, A989147
A998062, A998062
A998063, A998063
A998064, A998064
A998065, A998065
A998066, A998066
A998067, A998067
A998068, A998068
A998069, A998069
A998070, A998070
A998071, A998071
A998072, A998072
A998073, A998073
A998074, A998074
A998075, A998075
A998076, A998076
A998077, A992577
A998078, A998078
A998079, A998079
A998080, A998080
A998081, A998081
A998082, A998082
A998083, A998083
A998084, A998084
A998085, A998085
A998086, A998086
A998087, A998087
A998088, A998088
A998089, A998089
A998090, A998090
A998091, A998091
A998092, A998092
A998093, A992232
A998094, A998094
A998095, A998095
A998096, A997216
A998097, A998097
A998098, A998098
A998099, A991021
A998100, A998100
A998101, A998101
A998102, A998102
A998103, A998103
A998104, A998104
A998105, A998105
A998106, A990277
A998107, A998107
A998108, A998108
A998109, A998109
A998110, A998110
A998111, A998111
A998112, A998112
A998113, A998113
A998114, A998114
A998115, A998115
A998116, A998116
A998117, A998117
A998118, A998118
A998119, A998119
A998120, A998120
A998121, A998121
A998122, A998122
A998123, A998123
A998124, A998124
A998125, A998125
A998126, A991185
A998127, A998127
A998128, A998128
A998129, A998129
A998130, A998130
A998131, A998131
A998132, A993052
A998133, A990369
A998134, A998134
A998135, A998135
A998136, A998136
A998137, A998137
A998138, A998138
A998139, A998139
A998140, A991290
A998141, A998141
A998142, A992352
A998143, A994570
A998144, A992787
A998145, A998145
A998146, A998146
A998147, A992451
A998148, A998148
A998149, A998149
A998150, A991684
A998151, A998151
A998152, A998152
A998153, A993242
A998154, A998154
A998155, A998155
A998156, A998156
A998157, A998157
A998158, A998158
A998159, A998159
A998160, A998160
A998161, A998161
A998162, A989218
A998163, A998163
A998164, A998164
A998165, A998165
A998166, A998166
A998167, A998167
A998168, A991178
A998169, A998169
A998170, A998170
A998171, A998171
A998172, A998172
A998173, A998173
A998174, A998174
A998175, A998175
A998176, A998176
A998177, A998177
A998178, A998178
A998179, A996444
A998180, A998180
A998181, A998181
A998182, A998182
A998183, A998183
A998184, A998184
A998185, A998185
A998186, A998186
A998187, A998187
A998188, A998188
A998189, A998189
A998190, A998190
A998191, A998191
A998192, A998192
A998193, A994313
A998194, A998194
A998195, A998195
A998196, A998196
A998197, A998197
A998198, A998198
A998199, A992355
A998200, A998200
A998201, A998201
A998202, A998202
A998203, A998203
A998204, A998204
A998205, A998205
A998206, A989945
A998207, A998207
A998208, A996394
A998209, A998209
A998210, A998210
A998211, A998211
A998212, A998212
A998213, A998213
A998214, A998214
A998215, A998215
A998216, A998216
A998217, A998217
A998218, A998218
A998219, A989819
A998220, A996356
A998221, A998221
A998222, A998222
A998223, A998223
A998224, A993536
A998225, A998225
A998226, A998226
A998227, A998227
A998228, A993911
A998229, A998229
A998230, A998230
A998231, A998231
A998232, A998232
A998233, A998233
A998234, A998234
A998235, A998235
A998236, A995878
A998237, A998237
A998238, A998238
A998239, A998239
A998240, A998240
A998241, A998241
A998242, A998242
A998243, A998243
A998244, A998244
A998245, A998245
A998246, A998246
A998247, A997879
A998248, A998248
A998249, A998249
A998250, A998250
A998251, A992303
A998252, A998252
A998253, A989509
A998254, A989794
A998255, A998255
A998256, A991374
A998257, A998257
A998258, A998258
A998259, A998259
A998260, A998260
A998261, A998261
A998262, A998262
A998263, A998263
A998264, A993652
A998265, A998265
A998266, A990774
A998267, A989137
A998268, A991758
A998269, A991313
A998270, A998270
A998271, A998271
A998272, A998272
A998273, A994339
A998274, A998274
A998275, A998275
A998276, A998276
A998277, A998277
A998278, A998278
A998279, A998279
A998280, A998280
A998281, A998281
A998282, A989567
A998283, A998283
A998284, A998284
A998285, A998285
A998286, A998286
A998287, A998287
A998288, A998288
A998289, A998289
A998290, A998290
A998291, A990619
A998292, A998292
A998293, A998293
A998294, A998294
A998295, A991259
A998296, A992758
A998297, A992775
A998298, A998298
A998299, A998299
A998300, A998300
A998301, A998301
A998302, A997901
A998303, A998303
A998304, A989742
A998305, A998305
A998306, A993304
A998307, A998307
A998308, A998308
A998309, A998309
A998310, A998310
A998311, A998311
A998312, A998312
A998313, A990166
A998314, A998314
A998315, A998315
A998316, A992747
A998317, A996260
A998318, A998318
A998319, A998319
A998320, A998320
A998321, A995730
A998322, A998322
A998323, A998323
A998324, A998324
A998325, A998325
A998326, A998326
A998327, A998327
A998328, A998328
A998329, A998329
A998330, A998330
A998331, A998331
A998332, A998332
A998333, A998333
A998334, A998334
A998335, A998335
A998336, A997955
A998337, A998337
A998338, A998338
A998339, A991105
A998340, A998340
A998341, A998341
A998342, A998342
A998343, A989990
A998344, A998344
A998345, A998345
A998346, A998346
A998347, A992963
A998348, A998348
A998349, A998349
A998350, A998350
A998351, A998351
A998352, A998352
A998353, A998353
A998354, A998354
A998355, A998355
A998356, A998356
A998357, A998357
A998358, A998358
A998359, A997961
A998360, A998360
A998361, A998361
A998362, A998362
A998363, A998363
A998364, A998364
A998365, A998365
A998366, A989963
A998367, A998367
A998368, A998368
A998369, A990565
A998370, A991221
A998371, A998371
A998372, A998372
A998373, A998373
A998374, A998374
A998375, A994288
A998376, A998376
A998377, A990266
A998378, A998378
A998379, A998379
A998380, A998380
A998381, A998381
A998382, A996707
A998383, A998383
A998384, A998384
A998385, A998385
A998386, A998386
A998387, A998387
A998388, A998388
A998389, A998389
A998390, A998390
A998391, A997149
A998392, A998392
A998393, A989947
A998394, A998394
A998395, A998395
A998396, A998396
A998397, A998397
A998398, A998398
A998399, A998399
A998400, A998400
A998401, A992551
A998402, A998402
A998403, A998403
A998404, A998404
A998405, A998405
A998406, A993027
A998407, A998407
A998408, A998408
A998409, A998409
A998410, A990770
A998411, A998411
A998412, A998412
A998413, A990864
A998414, A998414
A998415, A998415
A998416, A998416
A998417, A998417
A998418, A998418
A998419, A998419
A998420, A998420
A998421, A998421
A998422, A998422
A998423, A998423
A998424, A998424
A998425, A998425
A998426, A998426
A998427, A998427
A998428, A998428
A998429, A993825
A998430, A996573
A998431, A998431
A998432, A998432
A998433, A990264
A998434, A992068
A998435, A998435
A998436, A998436
A998437, A998437
A998438, A998438
A998439, A992133
A998440, A998440
A998441, A998441
A998442, A998442
A998443, A998443
A998444, A991901
A998445, A996966
A998446, A998446
A998447, A998447
A998448, A998448
A998449, A998449
A998450, A998450
A998451, A998451
A998452, A998452
A998453, A998453
A998454, A998454
A998455, A991761
A998456, A998456
A998457, A991496
A998458, A996257
A998459, A998459
A998460, A998460
A998461, A998461
A998462, A998462
A998463, A998463
A998464, A993052
A998465, A998465
A998466, A998466
A998467, A998467
A998468, A998468
A998469, A995993
A998470, A998470
A998471, A991779
A998472, A990308
A998473, A998473
A998474, A998474
A998475, A998475
A998476, A998476
A998477, A998477
A998478, A998478
A998479, A989030
A998480, A998480
A998481, A998481
A998482, A998482
A998483, A998483
A998484, A998484
A998485, A998485
A998486, A998486
A998487, A998487
A998488, A998488
A998489, A998489
A998490, A998490
A998491, A998491
A998492, A998492
A998493, A998493
A998494, A998494
A998495, A998495
A998496, A998496
A998497, A998497
A998498, A998498
A998499, A998499
A998500, A993177
A998501, A998501
A998502, A998502
A998503, A998503
A998504, A989327
A998505, A992895
A998506, A998506
A998507, A998507
A998508, A998508
A998509, A998509
A998510, A998510
A998511, A989758
A998512, A998512
A998513, A998513
A998514, A998514
A998515, A998515
A998516, A997739
A998517, A998517
A998518, A998518
A998519, A998519
A998520, A998520
A998521, A989347
A998522, A998522
A998523, A998523
A998524, A998524
A998525, A998525
A998526, A998526
A998527, A998527
A998528, A998528
A998529, A993662
A998530, A998530
A998531, A998531
A998532, A995090
A998533, A998533
A998534, A998534
A998535, A994352
A998536, A998536
A998537, A998537
A998538, A998538
A998539, A998539
A998540, A993456
A998541, A995678
A998542, A998542
A998543, A998543
A998544, A998544
A998545, A998545
A998546, A998546
A998547, A998547
A998548, A998548
A998549, A998549
A998550, A998550
A998551, A998551
A998552, A991769
A998553, A992825
A998554, A993523
A998555, A998555
A998556, A998556
A998557, A990390
A998558, A998558
A998559, A998559
A998560, A998560
A998561, A998561
A998562, A997379
A998563, A993315
A998564, A998564
A998565, A992657
A998566, A989043
A998567, A998567
A998568, A998568
A998569, A998569
A998570, A998570
A998571, A998571
A998572, A998572
A998573, A997887
A998574, A998574
A998575, A989005
A998576, A998576
A998577, A995953
A998578, A998578
A998579, A998579
A998580, A998580
A998581, A998581
A998582, A992478
A998583, A998583
A998584, A998584
A998585, A998585
A998586, A989604
A998587, A997379
A998588, A998588
A998589, A998589
A998590, A998590
A998591, A998591
A998592, A998592
A998593, A998593
A998594, A998594
A998595, A998595
A998596, A998596
A998597, A998597
A998598, A998598
A998599, A998599
A998600, A998600
A998601, A998601
A998602, A998602
A998603, A990679
A998604, A998604
A998605, A998605
A998606, A998606
A998607, A998607
A998608, A998608
A998609, A998609
A998610, A998610
A998611, A998611
A998612, A998612
A998613, A998613
A998614, A998614
A998615, A998615
A998616, A998616
A998617, A998617
A998618, A998618
A998619, A998619
A998620, A998620
A998621, A998621
A998622, A993713
A998623, A998623
A998624, A998624
A998625, A998625
A998626, A998626
A998627, A998627
A998628, A998628
A998629, A998629
A998630, A998630
A998631, A992404
A998632, A998632
A998633, A998633
A998634, A998634
A998635, A998635
A998636, A989516
A998637, A998637
A998638, A998638
A998639, A998639
A998640, A998640
A998641, A998641
A998642, A994949
A998643, A998643
A998644, A993536
A998645, A997720
A998646, A994505
A998647, A998647
A998648, A998648
A998649, A998649
A998650, A998650
A998651, A998651
A998652, A998652
A998653, A998653
A998654, A998654
A998655, A998655
A998656, A998656
A998657, A998657
A998658, A998658
A998659, A998659
A998660, A998660
A998661, A998661
A998662, A998662
A998663, A998663
A998664, A998664
A998665, A998665
A998666, A998666
A998667, A998667
A998668, A998668
A998669, A998669
A998670, A998670
A998671, A998671
A998672, A998672
A998673, A998673
A998674, A998674
A998675, A998675
A998676, A998676
A998677, A998677
A998678, A998678
A998679, A993006
A998680, A998680
A998681, A998681
A998682, A998682
A998683, A998683
A998684, A998684
A998685, A998685
A998686, A991691
A998687, A991454
A998688, A998688
A998689, A998689
A998690, A998690
A998691, A998691
A998692, A998692
A998693, A998693
A998694, A998694
A998695, A998695
A998696, A998696
A998697, A998697
A998698, A998698
A998699, A998699
A998700, A998700
A998701, A998701
A998702, A998702
A998703, A998703
A998704, A998704
A998705, A998705
A998706, A998706
A998707, A998707
A998708, A998708
A998709, A998709
A998710, A998710
A998711, A998711
A998712, A998712
A998713, A990777
A998714, A993801
A998715, A998715
A998716, A998716
A998717, A990756
A998718, A998718
A998719, A998719
A998720, A998720
A998721, A998721
A998722, A995523
A998723, A998723
A998724, A998724
A998725, A998725
A998726, A990324
A998727, A998727
A998728, A998728
A998729, A998729
A998730, A998730
A998731, A998731
A998732, A998732
A998733, A998733
A998734, A992820
A998735, A998735
A998736, A998736
A998737, A998737
A998738, A998738
A998739, A998739
A998740, A998740
A998741, A998741
A998742, A990639
A998743, A998743
A998744, A994137
A998745, A998745
A998746, A998746
A998747, A998747
A998748, A998748
A998749, A998749
A998750, A994147
A998751, A998751
A998752, A998752
A998753, A998753
A998754, A998754
A998755, A996413
A998756, A998756
A998757, A998757
A998758, A994225
A998759, A998759
A998760, A998760
A998761, A998761
A998762, A998762
A998763, A998763
A998764, A998764
A998765, A998765
A998766, A998766
A998767, A998767
A998768, A998768
A998769, A998769
A998770, A998770
A998771, A998771
A998772, A998772
A998773, A998773
A998774, A998774
A998775, A998775
A998776, A998776
A998777, A998777
A998778, A998778
A998779, A998779
A998780, A998780
A998781, A989613
A998782, A998782
A998783, A998783
A998784, A998784
A998785, A996970
A998786, A998786
A998787, A998787
A998788, A998788
A998789, A998789
A998790, A998790
A998791, A991689
A998792, A992563
A998793, A998793
A998794, A998794
A998795, A998795
A998796, A998796
A998797, A998797
A998798, A998798
A998799, A998799
A998800, A998800
A998801, A997211
A998802, A998802
A998803, A998803
A998804, A997101
A998805, A989728
A998806, A998806
A998807, A998807
A998808, A998808
A998809, A997690
A998810, A998810
A998811, A998811
A998812, A998812
A998813, A998813
A998814, A998814
A998815, A998815
A998816, A998816
A998817, A998817
A998818, A998818
A998819, A998819
A998820, A998820
A998821, A990133
A998822, A998822
A998823, A998823
A998824, A998824
A998825, A998825
A998826, A998826
A998827, A989235
A998828, A998828
A998829, A992478
A998830, A998830
A998831, A998831
A998832, A998832
A998833, A998833
A998834, A998834
A998835, A998835
A998836, A998836
A998837, A998837
A998838, A998838
A998839, A998839
A998840, A998840
A998841, A998841
A998842, A998842
A998843, A998843
A998844, A998844
A998845, A998845
A998846, A998846
A998847, A998847
A998848, A998848
A998849, A998849
A998850, A998850
A998851, A998851
A998852, A998852
A998853, A998853
A998854, A998854
A998855, A998855
A998856, A998856
A998857, A991930
A998858, A998858
A998859, A998859
A998860, A998860
A998861, A998861
A998862, A998862
A998863, A998863
A998864, A998864
A998865, A998865
A998866, A998866
A998867, A998867
A998868, A998868
A998869, A993333
A998870, A998870
A998871, A998871
A998872, A998872
A998873, A998873
A998874, A998874
A998875, A998875
A998876, A997591
A998877, A998877
A998878, A998878
A998879, A998879
A998880, A998815
A998881, A998881
A998882, A998882
A998883, A998883
A998884, A998884
A998885, A998885
A998886, A998886
A998887, A994927
A998888, A994950
A998889, A998889
A998890, A991578
A998891, A998891
A998892, A998892
A998893, A998893
A998894, A992295
A998895, A998895
A998896, A998896
A998897, A998897
A998898, A998898
A998899, A998899
A998900, A998900
A998901, A998901
A998902, A998902
A998903, A998903
A998904, A998904
A998905, A998905
A998906, A993921
A998907, A998907
A998908, A998908
A998909, A998909
A998910, A994246
A998911, A998911
A998912, A998912
A998913, A998913
A998914, A998914
A998915, A998915
A998916, A998916
A998917, A998917
A998918, A998918
A998919, A998919
A998920, A998920
A998921, A998921
A998922, A998922
A998923, A998923
A998924, A998924
A998925, A998925
A998926, A998926
A998927, A998927
A998928, A998928
A998929, A998929
A998930, A998930
A998931, A991239
A998932, A992066
A998933, A996993
A998934, A998934
A998935, A998935
A998936, A998936
A998937, A998937
A998938, A998938
A998939, A998939
A998940, A998940
A998941, A994950
A998942, A998942
A998943, A998943
A998944, A998944
A998945, A998945
A998946, A998946
A998947, A998947
A998948, A998948
A998949, A998949
A998950, A998950
A998951, A998951
A998952, A998952
A998953, A998953
A998954, A998954
A998955, A998955
A998956, A998956
A998957, A989153
A998958, A998958
A998959, A998959
A998960, A998960
A998961, A998961
A998962, A998962
A998963, A998963
A998964, A998964
A998965, A998965
A998966, A998966
A998967, A998967
A998968, A998968
A998969, A998969
A998970, A990717
A998971, A998971
A998972, A998972
A998973, A998973
A998974, A998974
A998975, A998975
A998976, A998976
A998977, A998977
A998978, A998978
A998979, A998979
A998980, A998980
A998981, A998981
A998982, A998982
A998983, A998983
A998984, A998984
A998985, A998985
A998986, A998986
A998987, A998987
A998988, A998988
A998989, A998989
A998990, A998990
A998991, A998991
A998992, A998992
A998993, A998993
A998994, A996300
A998995, A998995
A998996, A998996
A998997, A998997
A998998, A998998
A998999, A994816
